date,open,high,low,close,volume
2021-03-25 08:57:00,120.01,120.36,119.69,120.0,4237.0
2021-03-25 08:56:00,119.85,120.36,119.85,120.0,2809.0
2021-03-25 08:55:00,119.56,119.77,119.55,119.77,4141.0
2021-03-25 08:54:00,120.85,120.85,119.75,119.77,6076.0
2021-03-25 08:53:00,121.0001,121.6,120.77,120.77,3547.0
2021-03-25 08:52:00,121.5,121.5,121.1,121.1,5028.0
2021-03-25 08:51:00,121.0,121.5,121.0,121.5,1236.0
2021-03-25 08:50:00,121.0,121.0,121.0,121.0,872.0
2021-03-25 08:49:00,121.95,122.3,121.21,121.61,3699.0
2021-03-25 08:48:00,121.84,122.0,121.7,121.7,3530.0
2021-03-25 08:47:00,120.51,122.0,120.51,122.0,3488.0
2021-03-25 08:46:00,120.51,120.51,120.51,120.51,1246.0
2021-03-25 08:45:00,120.31,120.5,119.76,120.5,14004.0
2021-03-25 08:44:00,120.99,121.0,120.5,120.5,4954.0
2021-03-25 08:43:00,121.0,121.01,120.55,121.0,4112.0
2021-03-25 08:42:00,120.55,120.75,120.5001,120.52,2449.0
2021-03-25 08:41:00,121.95,121.95,120.7,121.0,4078.0
2021-03-25 08:40:00,122.31,122.31,122.02,122.02,1219.0
2021-03-25 08:39:00,122.3,122.31,122.3,122.31,1607.0
2021-03-25 08:38:00,122.74,123.68,122.74,122.8,3490.0
2021-03-25 08:37:00,122.51,122.51,122.5,122.5,1397.0
2021-03-25 08:36:00,123.8,123.8,122.5,122.51,4656.0
2021-03-25 08:35:00,122.5,122.8,122.5,122.8,1467.0
2021-03-25 08:34:00,121.005,122.0,121.0,122.0,2303.0
2021-03-25 08:33:00,120.9,121.0001,120.7,121.0001,3338.0
2021-03-25 08:32:00,120.4201,120.5001,120.4201,120.5001,4379.0
2021-03-25 08:31:00,120.31,120.31,120.31,120.31,944.0
2021-03-25 08:30:00,120.21,120.6,120.21,120.6,2197.0
2021-03-25 08:29:00,121.0,121.0,120.0,120.2,2555.0
2021-03-25 08:28:00,121.0,121.95,121.0,121.05,1984.0
2021-03-25 08:27:00,122.0,122.0,121.0,121.01,2387.0
2021-03-25 08:26:00,121.8001,122.5,121.8,121.8,5493.0
2021-03-25 08:25:00,121.41,122.66,121.41,122.66,1227.0
2021-03-25 08:24:00,122.0,122.0,122.0,122.0,1917.0
2021-03-25 08:23:00,121.66,122.68,121.66,121.67,5965.0
2021-03-25 08:22:00,120.0,121.7,120.0,121.7,17906.0
2021-03-25 08:21:00,120.34,120.67,119.5,119.77,10322.0
2021-03-25 08:20:00,120.21,121.8,120.2,121.0,9829.0
2021-03-25 08:19:00,121.8,121.8,120.35,120.35,11246.0
2021-03-25 08:18:00,121.61,121.62,121.01,121.61,8668.0
2021-03-25 08:17:00,122.5101,122.5101,121.5,121.72,9461.0
2021-03-25 08:16:00,123.5,123.5,122.51,122.5101,6533.0
2021-03-25 08:15:00,124.0,124.01,124.0,124.0,8751.0
2021-03-25 08:14:00,124.94,124.97,124.2,124.2,3449.0
2021-03-25 08:13:00,124.98,124.99,124.97,124.99,2628.0
2021-03-25 08:12:00,124.96,124.99,124.5,124.5,2015.0
2021-03-25 08:11:00,125.56,125.56,124.99,124.99,6186.0
2021-03-25 08:10:00,125.97,125.98,125.6,125.7,2830.0
2021-03-25 08:09:00,126.15,126.2,125.25,125.25,5174.0
2021-03-25 08:08:00,125.5,126.14,125.5,126.14,2773.0
2021-03-25 08:07:00,126.0,126.0,125.02,125.5,6721.0
2021-03-25 08:06:00,125.38,126.2,125.3,126.2,6020.0
2021-03-25 08:05:00,124.6,125.65,124.6,125.5,8069.0
2021-03-25 08:04:00,124.85,125.0,124.01,124.21,7700.0
2021-03-25 08:03:00,124.0,124.0,123.14,124.0,3750.0
2021-03-25 08:02:00,125.17,125.17,124.0001,124.0001,6409.0
2021-03-25 08:01:00,126.0,130.89,125.16,125.17,26852.0
2021-03-25 08:00:00,127.25,127.25,126.0,126.0,9776.0
2021-03-25 07:59:00,127.605,127.605,127.25,127.25,4126.0
2021-03-25 07:58:00,127.75,127.75,127.6,127.6,1010.0
2021-03-25 07:57:00,127.66,127.66,127.62,127.62,1827.0
2021-03-25 07:56:00,127.67,128.0,127.67,127.77,1403.0
2021-03-25 07:55:00,128.04,128.04,128.04,128.04,775.0
2021-03-25 07:54:00,128.0,128.0,127.67,127.67,2860.0
2021-03-25 07:53:00,128.6,128.6,128.3,128.3,1604.0
2021-03-25 07:52:00,128.7,129.0,128.7,129.0,3014.0
2021-03-25 07:51:00,128.7,128.7,128.38,128.38,920.0
2021-03-25 07:50:00,128.01,128.3,127.66,128.3,6475.0
2021-03-25 07:49:00,128.51,128.51,128.0,128.0,3921.0
2021-03-25 07:48:00,129.55,129.88,128.5,128.5,6464.0
2021-03-25 07:47:00,130.0,130.0,130.0,130.0,1044.0
2021-03-25 07:46:00,130.68,130.68,129.45,130.05,8779.0
2021-03-25 07:45:00,129.9,130.0,129.74,130.0,11687.0
2021-03-25 07:44:00,129.5,129.74,129.5,129.74,1791.0
2021-03-25 07:43:00,129.2,129.6,129.2,129.55,1604.0
2021-03-25 07:42:00,128.73,129.29,128.73,129.29,3999.0
2021-03-25 07:40:00,128.7,128.7,128.7,128.7,1313.0
2021-03-25 07:39:00,128.28,128.7,128.28,128.5,2464.0
2021-03-25 07:38:00,127.68,128.305,127.67,128.3,8785.0
2021-03-25 07:37:00,127.89,127.89,127.89,127.89,320.0
2021-03-25 07:36:00,127.67,128.0,127.61,128.0,3291.0
2021-03-25 07:35:00,127.6,127.61,127.6,127.61,1634.0
2021-03-25 07:34:00,128.6,128.7,128.3,128.3,1130.0
2021-03-25 07:33:00,128.0,128.9,128.0,128.7,7555.0
2021-03-25 07:32:00,127.545,127.84,127.14,127.84,3517.0
2021-03-25 07:31:00,127.54,127.54,127.51,127.54,1642.0
2021-03-25 07:30:00,127.9,127.9,127.9,127.9,583.0
2021-03-25 07:29:00,127.88,127.88,127.88,127.88,353.0
2021-03-25 07:28:00,127.59,128.0,127.59,127.6,2746.0
2021-03-25 07:27:00,126.5,127.0,126.5,127.0,2757.0
2021-03-25 07:26:00,126.89,126.99,126.5,126.5,2267.0
2021-03-25 07:25:00,126.13,127.0,126.13,127.0,4844.0
2021-03-25 07:24:00,126.6,126.6,126.3,126.33,4532.0
2021-03-25 07:23:00,127.01,127.01,127.0,127.0,1951.0
2021-03-25 07:22:00,127.01,127.02,127.0,127.0,4700.0
2021-03-25 07:19:00,128.0,128.0,127.5,127.5,1055.0
2021-03-25 07:18:00,127.9,128.2,127.9,128.2,2447.0
2021-03-25 07:17:00,127.35,127.35,127.22,127.22,593.0
2021-03-25 07:16:00,127.28,127.28,127.28,127.28,411.0
2021-03-25 07:15:00,127.38,127.5,127.0,127.5,1873.0
2021-03-25 07:14:00,127.6,127.6,127.0,127.0,1559.0
2021-03-25 07:13:00,127.4,127.89,127.4,127.89,1031.0
2021-03-25 07:12:00,127.0,127.0,127.0,127.0,496.0
2021-03-25 07:11:00,127.45,127.45,126.5,126.52,1596.0
2021-03-25 07:10:00,127.5,127.5,127.5,127.5,404.0
2021-03-25 07:09:00,126.11,126.5,126.11,126.5,4119.0
2021-03-25 07:08:00,127.5,127.5,127.0,127.0,2727.0
2021-03-25 07:07:00,128.0,128.0,127.75,127.75,1152.0
2021-03-25 07:06:00,128.27,128.27,128.0,128.0,527.0
2021-03-25 07:05:00,128.0,128.0,128.0,128.0,331.0
2021-03-25 07:03:00,129.0,129.0,128.0,128.0,2814.0
2021-03-25 07:02:00,130.21,130.21,129.49,130.0,2554.0
2021-03-25 07:01:00,127.78,130.0,127.78,130.0,5176.0
2021-03-25 07:00:00,127.5,127.5,127.5,127.5,652.0
2021-03-25 06:58:00,127.94,127.94,127.94,127.94,224.0
2021-03-25 06:55:00,128.005,128.005,127.5,127.52,3718.0
2021-03-25 06:54:00,128.1,128.1,128.1,128.1,585.0
2021-03-25 06:53:00,128.48,128.48,128.48,128.48,737.0
2021-03-25 06:50:00,129.08,129.08,129.01,129.01,694.0
2021-03-25 06:44:00,129.51,129.51,129.51,129.51,289.0
2021-03-25 06:40:00,128.9,129.0,128.9,129.0,1095.0
2021-03-25 06:39:00,128.4,128.53,128.3,128.3,1243.0
2021-03-25 06:38:00,128.12,128.41,128.12,128.14,1512.0
2021-03-25 06:37:00,128.51,128.51,128.2,128.2,1649.0
2021-03-25 06:36:00,130.0,130.0,129.01,129.01,2331.0
2021-03-25 06:35:00,130.01,130.01,130.01,130.01,633.0
2021-03-25 06:34:00,130.01,130.01,130.01,130.01,919.0
2021-03-25 06:28:00,131.5,131.5,131.5,131.5,334.0
2021-03-25 06:21:00,130.59,130.59,130.59,130.59,190.0
2021-03-25 06:20:00,130.59,130.59,130.59,130.59,880.0
2021-03-25 06:19:00,131.1,131.1,131.1,131.1,451.0
2021-03-25 06:18:00,131.21,131.21,131.21,131.21,318.0
2021-03-25 06:17:00,131.62,131.62,131.55,131.55,1001.0
2021-03-25 06:15:00,131.7,131.7,131.7,131.7,566.0
2021-03-25 06:09:00,132.64,132.74,132.64,132.74,1000.0
2021-03-25 06:06:00,132.0,132.0,132.0,132.0,414.0
2021-03-25 06:00:00,131.8,131.8,131.8,131.8,510.0
2021-03-25 05:59:00,131.8,131.81,131.8,131.81,313.0
2021-03-25 05:56:00,131.64,131.64,131.64,131.64,312.0
2021-03-25 05:55:00,131.85,131.85,131.51,131.51,913.0
2021-03-25 05:50:00,133.11,133.11,133.02,133.02,435.0
2021-03-25 05:49:00,133.03,133.03,133.03,133.03,234.0
2021-03-25 05:48:00,133.07,133.12,132.9,133.09,1500.0
2021-03-25 05:46:00,131.42,132.75,131.42,132.75,1194.0
2021-03-25 05:43:00,131.7,133.8,131.7,133.8,1421.0
2021-03-25 05:40:00,131.0,131.0,131.0,131.0,1025.0
2021-03-25 05:32:00,132.99,133.0,132.99,133.0,607.0
2021-03-25 05:30:00,133.27,133.27,132.0,132.0,1138.0
2021-03-25 05:29:00,134.0,134.0,133.5,133.5,1426.0
2021-03-25 05:23:00,134.1,134.1,134.1,134.1,587.0
2021-03-25 05:22:00,133.8,133.85,133.75,133.8,1796.0
2021-03-25 05:16:00,133.99,134.0,133.99,134.0,1048.0
2021-03-25 05:14:00,133.0,133.0,133.0,133.0,635.0
2021-03-25 05:13:00,131.8,132.64,131.8,132.64,962.0
2021-03-25 05:12:00,132.0,132.5,132.0,132.5,2602.0
2021-03-25 05:11:00,133.0,133.0,132.06,132.06,2681.0
2021-03-25 05:10:00,133.0,133.01,133.0,133.01,4297.0
2021-03-25 05:09:00,133.0,133.0,133.0,133.0,485.0
2021-03-25 05:07:00,133.17,133.99,133.17,133.99,2426.0
2021-03-25 05:06:00,133.02,133.05,133.02,133.05,952.0
2021-03-25 05:05:00,133.77,133.77,133.01,133.01,2311.0
2021-03-25 05:04:00,133.62,134.12,133.62,133.7,2757.0
2021-03-25 05:03:00,134.4,134.4,133.79,133.79,1583.0
2021-03-25 05:00:00,135.01,135.01,135.01,135.01,725.0
2021-03-25 04:59:00,134.78,135.0,134.78,135.0,1234.0
2021-03-25 04:58:00,134.02,134.7,134.02,134.7,544.0
2021-03-25 04:57:00,134.5,134.5,134.0,134.0,1556.0
2021-03-25 04:56:00,134.0,134.79,134.0,134.75,1523.0
2021-03-25 04:55:00,135.2,135.2,134.11,134.11,3563.0
2021-03-25 04:54:00,135.21,135.41,135.21,135.21,2414.0
2021-03-25 04:53:00,135.8,136.0,135.0,135.2,6602.0
2021-03-25 04:52:00,134.9,135.49,134.7,135.35,4441.0
2021-03-25 04:51:00,134.82,134.82,133.21,134.1,4538.0
2021-03-25 04:50:00,133.21,134.19,133.21,134.19,3274.0
2021-03-25 04:49:00,132.64,133.0,132.58,133.0,1783.0
2021-03-25 04:47:00,132.0,132.98,132.0,132.98,2093.0
2021-03-25 04:44:00,131.99,132.0,131.99,132.0,836.0
2021-03-25 04:40:00,131.6,131.69,131.6,131.69,1508.0
2021-03-25 04:39:00,130.96,130.96,130.96,130.96,630.0
2021-03-25 04:38:00,132.52,132.52,132.0,132.0,1179.0
2021-03-25 04:37:00,131.6,132.25,131.41,132.25,2969.0
2021-03-25 04:36:00,131.23,131.23,131.23,131.23,1073.0
2021-03-25 04:35:00,129.91,131.0,129.91,131.0,3815.0
2021-03-25 04:34:00,129.51,129.51,129.51,129.51,526.0
2021-03-25 04:33:00,129.0,129.0,129.0,129.0,705.0
2021-03-25 04:32:00,128.98,129.0,128.98,129.0,1032.0
2021-03-25 04:30:00,129.21,129.76,129.21,129.76,823.0
2021-03-25 04:29:00,128.95,128.95,128.95,128.95,559.0
2021-03-25 04:25:00,127.79,127.79,127.79,127.79,561.0
2021-03-25 04:22:00,127.55,127.6,127.55,127.6,704.0
2021-03-25 04:19:00,128.01,128.01,128.0,128.0,685.0
2021-03-25 04:15:00,128.26,128.26,128.26,128.26,381.0
2021-03-25 04:14:00,129.01,129.01,128.43,128.5,1377.0
2021-03-25 04:13:00,129.0,129.0,129.0,129.0,647.0
2021-03-25 04:12:00,127.51,128.16,127.51,128.16,2377.0
2021-03-25 04:11:00,127.7,127.7,127.7,127.7,820.0
2021-03-25 04:08:00,127.3,127.41,127.3,127.41,841.0
2021-03-25 04:07:00,127.33,127.33,127.06,127.06,839.0
2021-03-25 04:06:00,127.99,128.69,127.33,128.0,2156.0
2021-03-25 04:05:00,127.5,127.5,126.7,127.11,1973.0
2021-03-25 04:04:00,128.2,128.8,128.01,128.01,2211.0
2021-03-25 04:03:00,130.0,130.0,128.94,129.95,2322.0
2021-03-25 04:02:00,128.8,130.9,128.0,130.45,8512.0
2021-03-25 04:01:00,127.1,127.1,127.1,127.1,770.0
2021-03-24 20:00:00,129.65,129.8,129.14,129.4999,5793.0
2021-03-24 19:59:00,129.6,129.6,129.6,129.6,2585.0
2021-03-24 19:58:00,129.9,129.9,129.6,129.6,654.0
2021-03-24 19:57:00,129.7101,129.9,129.3,129.3,2759.0
2021-03-24 19:56:00,129.9,129.95,129.58,129.58,2828.0
2021-03-24 19:55:00,129.5,129.5,129.45,129.5,1142.0
2021-03-24 19:54:00,129.4,129.4,129.0,129.0,1641.0
2021-03-24 19:53:00,128.5,129.0,128.5,129.0,1608.0
2021-03-24 19:52:00,127.5,128.89,127.5,128.89,4396.0
2021-03-24 19:51:00,127.12,127.16,127.12,127.16,703.0
2021-03-24 19:50:00,127.12,127.12,127.12,127.12,1162.0
2021-03-24 19:49:00,127.2,127.2,127.2,127.2,858.0
2021-03-24 19:48:00,127.36,127.5,127.0,127.5,2530.0
2021-03-24 19:47:00,127.45,127.7,127.26,127.36,2908.0
2021-03-24 19:46:00,127.59,127.9,127.36,127.8,2157.0
2021-03-24 19:45:00,127.53,127.55,127.36,127.55,2591.0
2021-03-24 19:44:00,127.9,127.9,127.9,127.9,767.0
2021-03-24 19:43:00,127.65,127.89,127.65,127.89,1122.0
2021-03-24 19:42:00,127.89,127.89,127.89,127.89,626.0
2021-03-24 19:41:00,127.9,128.78,127.38,127.89,3487.0
2021-03-24 19:40:00,129.11,129.13,127.9899,127.9899,5672.0
2021-03-24 19:39:00,130.14,130.14,129.2,129.5,2892.0
2021-03-24 19:38:00,130.25,130.25,130.01,130.14,3236.0
2021-03-24 19:37:00,130.54,130.54,130.54,130.54,124.0
2021-03-24 19:36:00,130.65,130.65,130.54,130.54,1002.0
2021-03-24 19:34:00,130.65,130.75,130.65,130.75,1497.0
2021-03-24 19:33:00,130.25,130.75,130.25,130.75,2438.0
2021-03-24 19:32:00,130.74,130.74,130.72,130.72,898.0
2021-03-24 19:30:00,130.14,130.14,130.14,130.14,481.0
2021-03-24 19:29:00,130.75,130.75,130.11,130.14,848.0
2021-03-24 19:28:00,130.37,130.37,130.35,130.35,968.0
2021-03-24 19:27:00,130.88,130.88,130.36,130.36,768.0
2021-03-24 19:26:00,130.98,130.98,130.92,130.92,1111.0
2021-03-24 19:25:00,130.48,130.98,130.48,130.98,1521.0
2021-03-24 19:24:00,130.3501,130.3501,130.3501,130.3501,305.0
2021-03-24 19:23:00,130.68,130.68,130.68,130.68,581.0
2021-03-24 19:22:00,130.6999,130.6999,130.68,130.68,592.0
2021-03-24 19:21:00,130.97,130.98,130.5,130.5,604.0
2021-03-24 19:20:00,130.95,130.95,130.95,130.95,448.0
2021-03-24 19:19:00,130.0,130.4,130.0,130.4,1917.0
2021-03-24 19:18:00,130.0,130.0,130.0,130.0,852.0
2021-03-24 19:17:00,130.24,130.45,130.0001,130.0001,2061.0
2021-03-24 19:16:00,130.9,130.9,130.8,130.88,1260.0
2021-03-24 19:15:00,131.1,131.3,131.1,131.3,1031.0
2021-03-24 19:14:00,131.3,131.3,131.3,131.3,521.0
2021-03-24 19:13:00,131.65,131.65,131.65,131.65,302.0
2021-03-24 19:12:00,131.52,131.85,131.52,131.85,617.0
2021-03-24 19:11:00,131.5,131.5,131.5,131.5,1050.0
2021-03-24 19:10:00,131.3,132.0,131.3,132.0,1549.0
2021-03-24 19:09:00,131.96,132.0,131.5,131.5,1363.0
2021-03-24 19:08:00,132.71,132.72,132.5,132.5,2964.0
2021-03-24 19:07:00,132.5,132.94,132.5,132.75,3123.0
2021-03-24 19:06:00,132.51,132.52,132.51,132.52,1154.0
2021-03-24 19:05:00,132.53,132.96,132.53,132.9,1987.0
2021-03-24 19:04:00,132.41,132.41,132.41,132.41,878.0
2021-03-24 19:03:00,132.29,132.4,132.29,132.4,2385.0
2021-03-24 19:02:00,131.38,132.38,131.38,132.01,1866.0
2021-03-24 19:01:00,134.0,134.0,131.38,131.4,3596.0
2021-03-24 19:00:00,134.9,134.9,133.9,133.9,7645.0
2021-03-24 18:59:00,133.97,134.74,133.97,134.53,3439.0
2021-03-24 18:58:00,134.9999,134.9999,133.66,133.83,4755.0
2021-03-24 18:57:00,135.49,135.49,134.9,135.0,7858.0
2021-03-24 18:56:00,135.09,135.63,135.0,135.56,6381.0
2021-03-24 18:55:00,133.6,135.27,133.6,135.27,12585.0
2021-03-24 18:54:00,133.8,134.0,133.8,134.0,2334.0
2021-03-24 18:53:00,133.03,134.0,133.01,133.6,7176.0
2021-03-24 18:52:00,133.5,133.5,133.0,133.14,4171.0
2021-03-24 18:51:00,133.11,134.0,133.11,133.5,5502.0
2021-03-24 18:50:00,134.17,134.3999,133.1,133.74,2962.0
2021-03-24 18:49:00,134.5,135.0,133.51,134.35,13612.0
2021-03-24 18:48:00,130.11,134.0,130.11,134.0,17013.0
2021-03-24 18:47:00,129.5,131.0,129.5,130.02,9729.0
2021-03-24 18:46:00,128.53,130.35,128.53,129.5,2540.0
2021-03-24 18:45:00,129.0,129.0,128.5,129.0,3024.0
2021-03-24 18:44:00,128.1,129.0,128.01,129.0,5452.0
2021-03-24 18:43:00,128.54,128.54,128.1,128.1,9471.0
2021-03-24 18:42:00,129.0,129.0,128.81,128.81,996.0
2021-03-24 18:41:00,129.28,129.45,129.28,129.45,875.0
2021-03-24 18:40:00,128.57,129.0,128.57,129.0,2520.0
2021-03-24 18:39:00,128.54,128.95,128.54,128.54,2918.0
2021-03-24 18:38:00,129.6,129.6,129.0,129.0,7199.0
2021-03-24 18:37:00,129.94,129.94,129.94,129.94,308.0
2021-03-24 18:36:00,130.1,130.1,129.85,130.0,2546.0
2021-03-24 18:35:00,130.15,130.15,129.48,129.81,6435.0
2021-03-24 18:34:00,130.15,130.69,130.15,130.15,2377.0
2021-03-24 18:33:00,130.52,130.97,130.1501,130.1501,4589.0
2021-03-24 18:32:00,130.02,131.0,130.02,130.41,5109.0
2021-03-24 18:31:00,129.3301,131.9999,129.3301,130.11,10326.0
2021-03-24 18:30:00,129.1,129.17,129.1,129.17,1251.0
2021-03-24 18:29:00,129.5101,129.5101,129.1,129.1,4804.0
2021-03-24 18:28:00,129.5,129.82,129.5,129.65,2596.0
2021-03-24 18:27:00,129.5001,129.93,129.1,129.93,5933.0
2021-03-24 18:26:00,130.0,130.5,129.7,129.8,8567.0
2021-03-24 18:25:00,131.5,131.65,130.01,130.01,6250.0
2021-03-24 18:24:00,131.62,132.05,131.5,131.65,5681.0
2021-03-24 18:23:00,131.48,131.48,131.48,131.48,967.0
2021-03-24 18:22:00,130.4901,131.5,130.32,131.5,3171.0
2021-03-24 18:21:00,131.01,131.5699,130.99,130.99,6234.0
2021-03-24 18:20:00,133.52,133.52,131.27,131.27,12682.0
2021-03-24 18:19:00,134.0,134.0,133.21,133.51,8579.0
2021-03-24 18:18:00,132.25,134.0,132.25,133.94,13958.0
2021-03-24 18:17:00,132.85,133.0,132.01,132.01,11402.0
2021-03-24 18:16:00,131.19,133.0,130.88,132.97,8022.0
2021-03-24 18:15:00,131.27,131.27,130.5,130.53,4158.0
2021-03-24 18:14:00,130.0,131.5,130.0,131.27,14335.0
2021-03-24 18:13:00,129.4,130.0,129.3,130.0,3174.0
2021-03-24 18:12:00,129.61,129.61,129.3,129.3,2180.0
2021-03-24 18:11:00,129.92,130.01,129.63,129.63,2340.0
2021-03-24 18:10:00,129.11,130.0,129.1,130.0,10798.0
2021-03-24 18:09:00,130.36,130.36,129.1,129.1,7113.0
2021-03-24 18:08:00,131.0,131.4,131.0,131.0,4661.0
2021-03-24 18:07:00,131.9,131.9,131.02,131.41,2568.0
2021-03-24 18:06:00,130.05,131.52,130.05,131.52,6775.0
2021-03-24 18:05:00,131.41,131.41,130.0,130.04,9591.0
2021-03-24 18:04:00,132.0,132.0,131.4001,131.5,5127.0
2021-03-24 18:03:00,131.0,132.0,130.01,132.0,8204.0
2021-03-24 18:02:00,132.01,132.5,131.02,131.5,12435.0
2021-03-24 18:01:00,132.0,133.67,131.9,132.03,28745.0
2021-03-24 18:00:00,132.01,133.0,131.5,132.0,37585.0
2021-03-24 17:59:00,130.75,132.9,130.685,132.02,49687.0
2021-03-24 17:58:00,129.0,130.41,128.08,130.2,27117.0
2021-03-24 17:57:00,129.43,129.44,128.64,129.2,8716.0
2021-03-24 17:56:00,127.9,129.44,127.9,129.3,28162.0
2021-03-24 17:55:00,126.37,128.5,126.37,127.65,12061.0
2021-03-24 17:54:00,125.21,126.4,125.12,126.0,8752.0
2021-03-24 17:53:00,127.005,127.005,125.1201,125.21,18799.0
2021-03-24 17:52:00,127.1,127.79,127.01,127.01,26886.0
2021-03-24 17:51:00,127.76,127.76,127.08,127.3,13592.0
2021-03-24 17:50:00,127.85,128.4,127.08,127.78,17330.0
2021-03-24 17:49:00,128.66,128.7,127.855,127.855,17405.0
2021-03-24 17:48:00,126.63,128.7,126.61,128.7,15970.0
2021-03-24 17:47:00,126.95,127.0,126.5,126.51,6600.0
2021-03-24 17:46:00,128.01,128.01,126.01,127.0,38112.0
2021-03-24 17:45:00,127.3,128.56,127.3,128.01,34496.0
2021-03-24 17:44:00,126.51,127.7,126.5,127.31,26113.0
2021-03-24 17:43:00,125.59,126.8,125.59,126.5,18449.0
2021-03-24 17:42:00,125.35,125.8,125.1,125.57,17734.0
2021-03-24 17:41:00,124.7,125.65,124.7,125.0,12297.0
2021-03-24 17:40:00,124.7,124.7,124.26,124.48,2748.0
2021-03-24 17:39:00,124.09,124.55,124.09,124.55,2720.0
2021-03-24 17:38:00,124.67,124.8,124.08,124.34,13798.0
2021-03-24 17:37:00,123.8,124.72,123.8,124.62,9880.0
2021-03-24 17:36:00,123.7,124.35,123.35,123.9,8781.0
2021-03-24 17:35:00,123.05,123.7,123.05,123.7,5891.0
2021-03-24 17:34:00,123.6,123.7,122.8,123.33,9681.0
2021-03-24 17:33:00,123.45,123.68,123.3,123.6,5788.0
2021-03-24 17:32:00,123.1201,123.7,123.12,123.7,9729.0
2021-03-24 17:31:00,123.5,123.5,122.87,123.0,7959.0
2021-03-24 17:30:00,122.9,123.7,122.66,123.1201,13552.0
2021-03-24 17:29:00,122.65,122.9899,122.5,122.7,4297.0
2021-03-24 17:28:00,122.5,122.7,122.11,122.15,10193.0
2021-03-24 17:27:00,122.85,122.99,121.54,122.39,9472.0
2021-03-24 17:26:00,121.58,122.99,121.51,122.99,16193.0
2021-03-24 17:25:00,121.0,121.6,120.75,121.5,28544.0
2021-03-24 17:24:00,121.01,121.01,120.41,120.99,8940.0
2021-03-24 17:23:00,120.8,121.3,120.6101,121.2499,13329.0
2021-03-24 17:22:00,120.75,120.89,120.61,120.62,3341.0
2021-03-24 17:21:00,120.61,120.65,120.41,120.65,10663.0
2021-03-24 17:20:00,120.2,120.65,120.2,120.6,3348.0
2021-03-24 17:19:00,120.39,120.49,120.2,120.3,5435.0
2021-03-24 17:18:00,120.5,120.9,120.0001,120.2001,18373.0
2021-03-24 17:17:00,120.03,121.3,120.0,120.5,16569.0
2021-03-24 17:16:00,119.48,120.5,119.4,120.5,24349.0
2021-03-24 17:15:00,118.69,119.48,118.69,119.44,18819.0
2021-03-24 17:14:00,118.5,118.7,118.28,118.7,2968.0
2021-03-24 17:13:00,118.8,118.8,118.14,118.7,4049.0
2021-03-24 17:12:00,117.87,118.77,117.87,118.77,8017.0
2021-03-24 17:11:00,117.6,117.8,117.6,117.8,755.0
2021-03-24 17:10:00,117.78,117.78,117.35,117.35,4615.0
2021-03-24 17:09:00,117.85,117.85,117.33,117.75,4830.0
2021-03-24 17:08:00,117.86,117.86,117.86,117.86,924.0
2021-03-24 17:07:00,117.75,117.75,117.75,117.75,1734.0
2021-03-24 17:06:00,117.62,117.9,117.25,117.25,3880.0
2021-03-24 17:05:00,117.86,118.0,117.7,117.99,4772.0
2021-03-24 17:04:00,117.5,118.0,117.4,118.0,6667.0
2021-03-24 17:03:00,117.4999,117.61,117.11,117.61,3012.0
2021-03-24 17:02:00,118.0,120.34,117.35,117.54,31272.0
2021-03-24 17:01:00,117.75,118.0,117.41,118.0,8037.0
2021-03-24 17:00:00,117.0,117.83,117.0,117.8,7320.0
2021-03-24 16:59:00,117.0,118.0,116.17,117.9499,12344.0
2021-03-24 16:58:00,117.0,117.47,116.43,117.02,8121.0
2021-03-24 16:57:00,116.03,117.0,116.03,116.55,5605.0
2021-03-24 16:56:00,116.4699,116.4699,115.4101,115.71,1453.0
2021-03-24 16:55:00,116.11,116.11,115.71,116.0,3132.0
2021-03-24 16:54:00,115.55,116.47,115.3,116.47,4639.0
2021-03-24 16:53:00,115.29,115.6,115.02,115.5,2268.0
2021-03-24 16:52:00,114.97,115.3,114.52,115.3,6901.0
2021-03-24 16:51:00,115.55,115.6,115.0,115.0,5675.0
2021-03-24 16:50:00,115.14,115.65,115.14,115.41,1962.0
2021-03-24 16:49:00,115.71,115.71,115.14,115.58,6648.0
2021-03-24 16:48:00,115.71,115.79,115.52,115.71,2313.0
2021-03-24 16:47:00,116.1,116.5,115.18,116.17,8421.0
2021-03-24 16:46:00,116.04,116.65,116.04,116.36,7173.0
2021-03-24 16:45:00,116.65,116.65,116.0301,116.15,7388.0
2021-03-24 16:44:00,115.73,116.65,115.73,116.4,12706.0
2021-03-24 16:43:00,115.45,120.34,115.14,115.14,8819.0
2021-03-24 16:42:00,114.64,115.71,114.64,115.5,13245.0
2021-03-24 16:41:00,114.0,115.0,114.0,114.95,16740.0
2021-03-24 16:40:00,114.44,114.44,113.8,114.0,4722.0
2021-03-24 16:39:00,113.75,114.11,113.3,113.75,8341.0
2021-03-24 16:38:00,113.95,113.95,113.2,113.59,7342.0
2021-03-24 16:37:00,113.78,114.7,113.33,114.0,18258.0
2021-03-24 16:36:00,113.8,114.1,112.83,113.75,18491.0
2021-03-24 16:35:00,114.25,114.35,113.8,113.8,4665.0
2021-03-24 16:34:00,114.0,114.3,113.6,114.0,10517.0
2021-03-24 16:33:00,114.25,114.5,113.94,113.94,11264.0
2021-03-24 16:32:00,113.51,114.7,113.51,114.31,15030.0
2021-03-24 16:31:00,114.65,115.0,113.4499,113.92,20215.0
